id;name;description;price;catalog_url;category_id;picture_url
624;Бита HANS 46410;Хранение инструмента: рельс, Длина бит / торцевых головок: стандартные, Размеры торцевых головок (Е-профиль): E10;1529;…;127;http://magazilla.ru/jpg_zoom1/1237206.jpg
625;Бита HANS 46026-49;Хранение инструмента: пластиковый кейс, Длина бит / торцевых головок: удлиненные, Размеры бит Hex: H4;3025;…;127;http://magazilla.ru/jpg_zoom1/1246869.jpg
626;Ножовка Bahco 302;Вес (г): 370, Материал рукоятки: дерево, Глубина рамы (мм): 300, Заточка зубьев: стандартная, Длина полотна (мм): 130, Назначение: по дереву, Тип: лобзиковая;166;…;128;http://magazilla.ru/jpg_zoom1/901858.jpg
627;Ножовка Fiskars 123880;Материал рукоятки: пластик/резина, Хранение полотна внутри рамы, Заточка зубьев: стандартная, Длина полотна (мм): 255, Назначение: по дереву, Тип: садовая;2264;…;128;http://magazilla.ru/jpg_zoom1/817944.jpg
628;Ножовка Bahco 396-LAP;Вес (г): 200, Материал рукоятки: пластик/резина, Хранение полотна внутри рамы, Покрытие полотна: для уменьшения трения, Заточка зубьев: стандартная, Закаленные зубья, Длина полотна (мм): 190, Назначение: по дереву, Тип: мини-пила;1868;…;128;http://magazilla.ru/jpg_zoom1/901722.jpg
629;Ножовка KRAFTOOL 1-15194-18-22;Материал рукоятки: пластик, Заточка зубьев: трехгранная, Закаленные зубья, Длина полотна (мм): 185, Назначение: многоцелевая, Тип: японская;579;…;128;http://magazilla.ru/jpg_zoom1/961066.jpg
630;Ножовка Bahco PC-24-TIM;Вес (г): 540, Материал рукоятки: пластик/резина, Заточка зубьев: стандартная, Длина полотна (мм): 600, Назначение: по дереву, Тип: стандартная;1835;…;128;http://magazilla.ru/jpg_zoom1/659547.jpg
631;Топор VIRA 900103;Вес топора (г): 1000, Прорезиненная рукоятка, Материал рукоятки: стекловолокно, Тип: универсальный;922;…;129;http://magazilla.ru/jpg_zoom1/990845.jpg
632;Топор VIRA 900102;Вес топора (г): 800, Общая длина (мм): 380, Прорезиненная рукоятка, Материал рукоятки: стекловолокно, Тип: универсальный;713;…;129;http://magazilla.ru/jpg_zoom1/990844.jpg
633;Топор NAREX 8908;Вес топора (г): 1070, Общая длина (мм): 400, Защита лезвия от коррозии, Материал рукоятки: дерево, Тип: универсальный;2830;…;129;http://magazilla.ru/jpg_zoom1/1140247.jpg
634;Топор 888 8502229;Вес топора (г): 1400, Материал рукоятки: дерево, Тип: универсальный;687;…;129;http://magazilla.ru/jpg_zoom1/938248.jpg
635;Топор 888 8502209;Вес топора (г): 900, Материал рукоятки: дерево, Тип: универсальный;529;…;129;http://magazilla.ru/jpg_zoom1/938234.jpg
636;Тиски Stanley 1-83-069;Вес (кг): 1.6, Материал корпуса: сталь, сменные губки, шарнирный механизм, Усилие зажима (кН): 0.25, Глубина зажима (мм): 40, Ширина зажима (мм): 70, Механизм сжатия: винтовой, Назначение тисков: слесарные, Тип: тиски;2030;…;130;http://magazilla.ru/jpg_zoom1/1115028.jpg
637;Тиски Dexx 32470-150;Вес (кг): 10.4, Материал корпуса: чугун, сменные губки, наковальня, поворотное основание, Ширина губок (мм): 150, Ширина зажима (мм): 170, Механизм сжатия: винтовой, Назначение тисков: слесарные, Тип: тиски;2634;…;130;http://magazilla.ru/jpg_zoom1/1132789.jpg
638;Тиски STAYER 3247-70;Вес (кг): 1.11, Материал корпуса: чугун, поворотное основание, Ширина губок (мм): 70, Ширина зажима (мм): 40, Механизм сжатия: винтовой, Назначение тисков: слесарные, Тип: тиски;459;…;130;http://magazilla.ru/jpg_zoom1/1190497.jpg
639;Тиски Dexx 3205-80-300;Вес (кг): 0.53, Материал корпуса: сталь, сменные губки, Глубина зажима (мм): 80, Ширина зажима (мм): 300, Механизм сжатия: винтовой, Конструкция: F-образная, Тип: струбцина;146;…;130;http://magazilla.ru/jpg_zoom1/1132799.jpg
640;Тиски Zubr 3258;Вес (кг): 16, Материал корпуса: чугун, сменные губки, наковальня, поворотное основание, Ширина губок (мм): 150, Ширина зажима (мм): 150, Механизм сжатия: винтовой, Назначение тисков: слесарные, Тип: тиски;5013;…;130;http://magazilla.ru/jpg_zoom1/1139886.jpg
641;Ножницы по металлу Stanley 2-14-567;Длина (мм): 250, Прорезиненные рукоятки, Блокировка лезвий, Возвратная пружина, Сквозной рез, Марка стали: Cr-Mo, Толщина реза (мм): 1.2, Рез: левый, Тип: по листовому металлу;757;…;131;http://magazilla.ru/jpg_zoom1/1187712.jpg
642;Ножницы по металлу Stanley 2-14-566;Длина (мм): 300, Прорезиненные рукоятки, Блокировка лезвий, Возвратная пружина, Марка стали: Cr-Mo, Толщина реза (мм): 1.2, Рез: прямой, Тип: по листовому металлу;845;…;131;http://magazilla.ru/jpg_zoom1/1187786.jpg
643;Ножницы по металлу Stanley 2-14-563;Длина (мм): 250, Прорезиненные рукоятки, Блокировка лезвий, Возвратная пружина, Марка стали: Cr-Mo, Толщина реза (мм): 1.2, Рез: прямой, Тип: по листовому металлу;726;…;131;http://magazilla.ru/jpg_zoom1/1187748.jpg
644;Ножницы по металлу Stanley 2-14-562;Длина (мм): 250, Прорезиненные рукоятки, Блокировка лезвий, Возвратная пружина, Марка стали: Cr-Mo, Толщина реза (мм): 1.2, Рез: левый, Тип: по листовому металлу;735;…;131;http://magazilla.ru/jpg_zoom1/1187842.jpg
645;Ножницы по металлу Stanley 2-14-556;Длина (мм): 250, Прорезиненные рукоятки, Петля для пальцев, Толщина реза (мм): 1.2, Рез: прямой, Тип: по листовому металлу;770;…;131;http://magazilla.ru/jpg_zoom1/1187858.jpg
646;Лестница ALUMET M8304;Вес (кг): 4.5, Габариты (сложена) (см): 175x46, Максимальная высота (см): 82, Материал: сталь, Количество секций (шт): 1, односторонняя расставная, Тип: мини-стремянка;919;…;132;http://magazilla.ru/jpg/342729.jpg
647;Лестница Eyfel Comfort 1x5;Вес (кг): 4.8, Габариты (сложена) (см): 190x53, Максимальная высота (см): 117, Максимальная нагрузка (кг): 150, Материал: алюминий, Количество секций (шт): 1, односторонняя расставная, Тип: стремянка;2480;…;132;http://magazilla.ru/jpg_zoom1/447603.jpg
648;Лестница ALUMET 9314;Вес (кг): 32.55, Габариты (сложена) (см): 409x48, Максимальная высота (см): 1031, Максимальная нагрузка (кг): 150, Материал: алюминий, Количество секций (шт): 3, раздвижная, приставная, двусторонняя расставная, Тип: лестница;8917;…;132;http://magazilla.ru/jpg/343818.jpg
649;Лестница ALUMET 5312;Вес (кг): 17.5, Габариты (сложена) (см): 338x44.5, Максимальная высота (см): 786, Максимальная нагрузка (кг): 150, Материал: алюминий, Количество секций (шт): 3, раздвижная, приставная, двусторонняя расставная, Тип: лестница;7026;…;132;http://magazilla.ru/jpg_zoom1/343781.jpg
650;Лестница ALUMET 5311;Вес (кг): 16.1, Габариты (сложена) (см): 310x44.5, Максимальная высота (см): 702, Максимальная нагрузка (кг): 150, Материал: алюминий, Количество секций (шт): 3, раздвижная, приставная, двусторонняя расставная, Тип: лестница;5966;…;132;http://magazilla.ru/jpg/343780.jpg
651;Блокнот Moleskine Plain Notebook Extra Large;Наличие карманов, Застежка/резинка, Переплет: твердый, Плотность бумаги: 70, Линовка: без линовки, Формат: А5;1837;…;133;http://magazilla.ru/jpg_zoom1/805705.jpg
652;Блокнот Moleskine Star Wars Lightsaber Duel Notebook Black;Наличие карманов, Застежка/резинка, Переплет: твердый, Плотность бумаги: 70, Линовка: линейка, Формат: А5;2134;…;133;http://magazilla.ru/jpg_zoom1/1280583.jpg
653;Блокнот Moleskine Snow White Ruled Notebook Pocket Blue;Наличие карманов, Застежка/резинка, Переплет: твердый, Плотность бумаги: 70, Линовка: линейка, Формат: А6;1529;…;133;http://magazilla.ru/jpg_zoom1/1280619.jpg
654;Блокнот Moleskine Snow White Ruled Notebook Black;Наличие карманов, Застежка/резинка, Переплет: твердый, Плотность бумаги: 70, Линовка: линейка, Формат: А5;2134;…;133;http://magazilla.ru/jpg_zoom1/1280607.jpg
655;Блокнот Moleskine Ruled Notebook Pocket Sapphirine;Наличие карманов, Застежка/резинка, Переплет: твердый, Плотность бумаги: 70, Линовка: линейка, Формат: А6;1155;…;133;http://magazilla.ru/jpg_zoom1/805643.jpg
656;Ежедневник Moleskine PRO New Weekly Planner Soft Large Black;Наличие карманов, Застежка/резинка, Переплет: мягкий, Плотность бумаги: 70, Формат: A5, Тип: записная книжка;2288;…;134;http://magazilla.ru/jpg_zoom1/1010346.jpg
657;Ежедневник Moleskine PRO New Notebook Vinous;Наличие карманов, Застежка/резинка, Материал обложки: картон, Переплет: твердый, Плотность бумаги: 70, Формат: A5, Тип: записная книжка;1837;…;134;http://magazilla.ru/jpg_zoom1/729302.jpg
658;Ручка Parker Jotter F63 Stainless Steel CT;Материал корпуса: металл, Цвет чернил: синий, С футляром, Клипса, Тип ручки: перьевая;1056;…;135;http://magazilla.ru/jpg_zoom1/1293486.jpg
659;Ручка Parker IM Core K321 Black GT;Материал корпуса: металл, Цвет чернил: черный, С футляром, Клипса, Авторучка, Тип ручки: шариковая;1246;…;135;http://magazilla.ru/jpg_zoom1/1254434.jpg
660;Ручка Parker Jotter K63 Bond Street Black CT;Материал корпуса: металл, Цвет чернил: синий, С футляром, Клипса, Авторучка, Тип ручки: шариковая;999;…;135;http://magazilla.ru/jpg_zoom1/1194758.jpg
661;Ручка Parker Jotter K63 Victoria Violet CT;Материал корпуса: металл, Цвет чернил: синий, С футляром, Клипса, Авторучка, Тип ручки: шариковая;1010;…;135;http://magazilla.ru/jpg_zoom1/1194862.jpg
662;Ручка Parker IM Core F321 Dark Espresso CT;Материал корпуса: металл, Цвет чернил: черный, С футляром, Клипса, Тип ручки: перьевая;2307;…;135;http://magazilla.ru/jpg_zoom1/1254422.jpg
663;Карандаши Koh-i-Noor 5340;Материал корпуса: металл, Точилка, Длина грифеля (мм): 140, Диаметр грифеля (мм): 5.6, Цанговый карандаш, Назначение: простой, Тип: карандаш;209;…;136;http://magazilla.ru/jpg_zoom1/285537.jpg
664;Карандаши Faber-Castell Grip 2001;Материал корпуса: дерево, Твердость грифеля: HB, Назначение: простой, Тип: карандаш;236;…;136;http://magazilla.ru/jpg_zoom1/529882.jpg
665;Карандаши Koh-i-Noor Mondeluz Set of 24;Материал корпуса: дерево, Акварельные карандаши, Назначение: цветной, Кол-во в наборе (шт): 24, Тип: набор карандашей;475;…;136;http://magazilla.ru/jpg_zoom1/824188.jpg
666;Карандаши Koh-i-Noor 5201;Материал корпуса: металл, Клипса, Точилка, Длина грифеля (мм): 120, Диаметр грифеля (мм): 2, Цанговый карандаш, Назначение: простой, Тип: карандаш;242;…;136;http://magazilla.ru/jpg_zoom1/285117.jpg
667;Карандаши Koh-i-Noor Mondeluz Set of 12;Материал корпуса: дерево, Акварельные карандаши, Назначение: цветной, Кол-во в наборе (шт): 12, Тип: набор карандашей;253;…;136;http://magazilla.ru/jpg_zoom1/824181.jpg
668;Варочная поверхность Bosch PKE 645 B17E;4 электрические конфорки;10770;…;137;http://magazilla.ru/jpg_zoom1/274317.jpg
669;Варочная поверхность Lex EVH 320;Размеры для встройки (мм): 260x490, Габариты (см): 29x52, Мощность подключения (кВт): 3, индикатор остаточного тепла, блокировка управления, таймер, автоотключение, Конфорок (шт): 2, Рабочая поверхность: стеклокерамика, Управление: сенсорное, Тип: независимая, Тип поверхности: электрическая, Устройство: варочная поверхность ;5707;…;137;http://magazilla.ru/jpg_zoom1/574036.jpg
670;Варочная поверхность Gefest CH 1210 K4;Размеры для встройки (мм): 554х494, Габариты (см): 59х52, автоподжиг, Конфорок (шт): 4, Рабочая поверхность: эмалированная, Управление: поворотные переключатели, Тип: независимая, Тип поверхности: газовая, Устройство: варочная поверхность ;5498;…;137;http://magazilla.ru/jpg/301432.jpg
671;Варочная поверхность Electrolux EHF 96547 FK;Варочная поверхность высокого класса. По внешнему виду идентична модели с индексом 56547;15763;…;137;http://magazilla.ru/jpg_zoom1/336648.jpg
672;Варочная поверхность Gefest CBH 2230;Размеры для встройки (мм): 560х490, Габариты (см): 61х54, автоподжиг, газ-контроль, Конфорок (шт): 4, Рабочая поверхность: закаленное стекло, Управление: поворотные переключатели, Тип: независимая, Тип поверхности: газовая, Устройство: варочная поверхность ;10536;…;137;http://magazilla.ru/jpg_zoom1/74417.jpg
673;Духовой шкаф Lex EDM 040;Разм. встраивания (мм): 600x560x580, Габариты (см): 60x60x55, Мощность подключения (кВт): 2.2, Функции: Открытие дверцы: сверху вниз, Объем (л): 62, Управление: поворотные переключатели, Оформление: классическое, Тип: независимая, Духовка: электрическая;10021;…;138;http://magazilla.ru/jpg/1088753.jpg
674;Духовой шкаф Zanussi OPZB-4210;Разм. встраивания (мм): 593x560x550, Габариты (см): 59x59x56, Мощность подключения (кВт): 2.73, Открытие дверцы: сверху вниз, конвекция, гриль, Функции: автоотключение, Объем (л): 58, Управление: утапливаемые с кнопками, Оформление: классическое, Тип: независимая, Духовка: электрическая ;15422;…;138;http://magazilla.ru/jpg_zoom1/644278.jpg
675;Духовой шкаф MAUNFELD MEOFE 676R;Габариты (см): 60x60x56, Открытие дверцы: сверху вниз, конвекция, гриль, Функции: автоотключение, Объем (л): 67, Управление: поворотные переключатели, Оформление: ретро, Тип: независимая, Духовка: электрическая ;24615;…;138;http://magazilla.ru/jpg_zoom1/713835.jpg
676;Духовой шкаф Bosch HBA 22B250;Разм. встраивания (мм): 590x560x550, Габариты (см): 60x60x54, Открытие дверцы: сверху вниз, конвекция, гриль, Функции: автоотключение, Объем (л): 62, Управление: поворотные переключатели с сенсорами, Оформление: классическое, Тип: независимая, Духовка: электрическая;18679;…;138;http://magazilla.ru/jpg_zoom1/829810.jpg
677;Духовой шкаф Hansa BOEB64190055;Разм. встраивания (мм): 590х560х550, Габариты (см): 60х60х54, Открытие дверцы: сверху вниз, конвекция, Функции: гриль, Объем (л): 58, Управление: утапливаемые с сенсорами, Оформление: классическое, Тип: независимая, Духовка: электрическая ;21324;…;138;http://magazilla.ru/jpg_zoom1/154749.jpg
678;Встраиваемый комплект Hansa BCMI 64590015;Габариты духовки (см): 60х60х58, Габариты поверхности (см): 60х50, Автоотключение: духового шкафа, Автоподжиг: отсутствует, Газ-контроль: отсутствует, Гриль: электрический, Таймер, Вертел, Конвекция, Функции: Термостат, Открытие дверцы: сверху вниз, Объем духовки (л): 58, Духовка: электрическая, Конфорок (шт): 4;36289;…;139;http://magazilla.ru/jpg_zoom1/171040.jpg
679;Встраиваемый комплект Simfer S60W02;Габариты духовки (см): 60x60x57, Габариты поверхности (см): 58x51, Автоотключение: отсутствует, Автоподжиг: варочной поверхности, Газ-контроль: отсутствует, Функции: Термостат, Открытие дверцы: сверху вниз, Объем духовки (л): 58, Духовка: электрическая, Конфорок (шт): 4, Рабочая поверхность: эмалированная;19789;…;139;http://magazilla.ru/jpg_zoom1/1267170.jpg
680;Встраиваемый комплект Beko BSC 22130;Габариты духовки (см): 60x59x57, Габариты поверхности (см): 58x51, Автоотключение: духового шкафа, Автоподжиг: отсутствует, Газ-контроль: отсутствует, Гриль: электрический, Таймер, Конвекция, Функции: Термостат, Открытие дверцы: сверху вниз, Объем духовки (л): 67, Духовка: электрическая, Конфорок (шт): 4;17471;…;139;http://magazilla.ru/jpg_zoom1/658841.jpg
681;Встраиваемый комплект Hansa BCCI 66136077;Габариты духовки (см): 60х60х58, Габариты поверхности (см): 58х52, Автоотключение: отсутствует, Автоподжиг: отсутствует, Газ-контроль: отсутствует, Гриль: электрический, Конвекция, Функции: Термостат, Открытие дверцы: сверху вниз, Объем духовки (л): 58, Духовка: электрическая, Индикатор остаточного тепла;38379;…;139;http://mzimg.com/big/81/e99c6np8g81.jpg
682;Встраиваемый комплект Hansa BCCI 64096014;Габариты духовки (см): 60x60x58, Мощность подключения (кВт): 8.7, Автоотключение: духового шкафа, Автоподжиг: отсутствует, Газ-контроль: отсутствует, Гриль: электрический, Таймер, Функции: Термостат, Открытие дверцы: сверху вниз, Объем духовки (л): 66, Духовка: электрическая, Индикатор остаточного тепла;35198;…;139;http://magazilla.ru/jpg_zoom1/873284.jpg
683;Вытяжка Elikor Integra 60;Глубина (см): 31, Ширина (см): 60, Высота (макс.): 18, Управление: кнопочные переключатели, Возможность установки активного фильтра, Кол-во скоростей: 2, Макс. уровень шума (дБ): 55, Мин. уровень шума (дБ): 34, Макс. производительность (м3/ч): 400, Потребляемая мощность (Вт): 220, Принцип работы: отвод / рециркуляция ;3135;…;140;http://magazilla.ru/jpg_zoom1/492087.jpg
684;Вытяжка Elikor Integra 50;Глубина (см): 31, Ширина (см): 50, Высота (макс.): 18, Управление: кнопочные переключатели, Возможность установки активного фильтра, Кол-во скоростей: 2, Макс. уровень шума (дБ): 55, Мин. уровень шума (дБ): 34, Макс. производительность (м3/ч): 400, Потребляемая мощность (Вт): 220, Принцип работы: отвод / рециркуляция ;3234;…;140;http://magazilla.ru/jpg_zoom1/492082.jpg
685;Вытяжка Elikor Epsilon 50;Глубина (см): 50, Ширина (см): 50, Высота (макс.): 100, Высота (мин.): 68, Управление: ползунок, Возможность установки активного фильтра, Кол-во скоростей: 3, Макс. уровень шума (дБ): 54, Мин. уровень шума (дБ): 35, Макс. производительность (м3/ч): 430, Потребляемая мощность (Вт): 225, Принцип работы: отвод / рециркуляция ;3993;…;140;http://magazilla.ru/jpg_zoom1/275596.jpg
686;Вытяжка Krona Kamilla 2M 600 Sensor;Глубина (см): 31, Ширина (см): 60, Высота (макс.): 19, Таймер выключения, Управление: сенсорное, Возможность установки активного фильтра, Кол-во скоростей: 3, Макс. уровень шума (дБ): 43, Макс. производительность (м3/ч): 550, Потребляемая мощность (Вт): 165, Принцип работы: отвод / рециркуляция, Оформление: с выдвижной панелью ;7348;…;140;http://magazilla.ru/jpg/423167.jpg
687;Вытяжка Krona Kamilla 2M 600;Глубина (см): 28, Ширина (см): 60, Высота (макс.): 18, Управление: кнопочные переключатели, Возможность установки активного фильтра, Кол-во скоростей: 3, Макс. уровень шума (дБ): 56, Мин. уровень шума (дБ): 48, Макс. производительность (м3/ч): 550, Потребляемая мощность (Вт): 200, Принцип работы: отвод / рециркуляция ;4253;…;140;http://magazilla.ru/jpg_zoom1/142576.jpg
688;Встраиваемая посудомоечная машина Hotpoint-Ariston LSTB 4B00;Габариты (см): 82x45x55, Уровень шума (дБ): 51, Класс энергопотребления: A, Класс мытья: A, интенсивная, половинная загрузка, Использование «таблеток», Возможность подключения к горячей воде, Защита от протечек, Кол-во комплектов посуды: 10, Расход воды (л): 10, Управление: кнопочные переключатели, Тип установки: полновстраиваемая ;15719;…;141;http://magazilla.ru/jpg_zoom1/507622.jpg
689;Встраиваемая посудомоечная машина Bosch SPV 69T80;Габариты (см): 82x45x55, Уровень шума (дБ): 43, Инверторный двигатель, Автодоводчик дверцы, Защита от детей, Класс энергопотребления: A, Класс мытья: A, интенсивная, быстрая мойка, предварительное ополаскивание, половинная загрузка, Луч на полу, Использование «таблеток», Возможность подключения к горячей воде ;33308;…;141;http://magazilla.ru/jpg_zoom1/651826.jpg
690;Встраиваемая посудомоечная машина Hansa ZIM 628 EH;Габариты (см): 82x60x55, Уровень шума (дБ): 45, Класс энергопотребления: A++, Класс мытья: A, интенсивная, деликатная, быстрая мойка, предварительное ополаскивание, половинная загрузка, Использование «таблеток», Индикатор наличия ополаскивателя, Индикатор наличия соли, Защита от протечек, Таймер отсрочки запуска ;20890;…;141;http://magazilla.ru/jpg_zoom1/395453.jpg
691;Встраиваемая посудомоечная машина Siemens SR 66T099;Габариты (см): 82x45x55, Уровень шума (дБ): 44, Инверторный двигатель, Класс энергопотребления: A++, Класс мытья: A, интенсивная, быстрая мойка, предварительное ополаскивание, половинная загрузка, Луч на полу, Использование «таблеток», Возможность подключения к горячей воде, Индикатор наличия ополаскивателя;40789;…;141;http://magazilla.ru/jpg_zoom1/741894.jpg
692;Встраиваемая посудомоечная машина Bosch SMV 65M30;Габариты (см): 82х60х55, Уровень шума (дБ): 42, Инверторный двигатель, Защита от детей, Класс энергопотребления: A, Класс мытья: A, интенсивная, деликатная, быстрая мойка, предварительное ополаскивание, половинная загрузка, Луч на полу, Использование «таблеток», Индикатор наличия ополаскивателя, Индикатор наличия соли ;42438;…;141;http://magazilla.ru/jpg_zoom1/129965.jpg
693;Встраиваемый холодильник Candy CKBBS 182;Разм. встраивания (мм): 1771x560x580, Габариты (см): 185x54x54, Уровень шума (дБ): 40, LED освещение, перевешивание дверей, Функции: авторазморозка, Время сохранения холода (ч): 18, Общий объем (л): 266, Объем морозилки (л): 60, Объем холодильника (л): 206, Морозилка: снизу, Кол-во камер: 2;34339;…;142;http://magazilla.ru/jpg_zoom1/1185188.jpg
694;Встраиваемый холодильник Hotpoint-Ariston BCB 7525 E C AA;Разм. встраивания (мм): 1856x560x560, Габариты (см): 185x54x55, Уровень шума (дБ): 35, Дисплей, режим отпуска, быстрое охлаждение, быстрая заморозка, зона свежести, перевешивание дверей, индикатор закрытия дверцы, Функции: авторазморозка, Время сохранения холода (ч): 15, Тем-ра морозилки: до -24°C, Общий объем (л): 286;45089;…;142;http://magazilla.ru/jpg/1002630.jpg
695;Встраиваемый холодильник Hotpoint-Ariston BCB 7030 E C AA;Разм. встраивания (мм): 1772x560x560, Габариты (см): 177x54x55, Дисплей, режим отпуска, быстрое охлаждение, быстрая заморозка, дезодоратор, зона свежести, перевешивание дверей, индикатор закрытия дверцы, Функции: авторазморозка, Время сохранения холода (ч): 18, Тем-ра морозилки: до -24°C, Общий объем (л): 248;39820;…;142;http://magazilla.ru/jpg/1027053.jpg
696;Встраиваемый холодильник Whirlpool ART 868;Габариты (см): 177х54.5х54, Уровень шума (дБ): 37, Дисплей, No Frost: Морозильная камера, зона свежести, перевешивание дверей, Функции: авторазморозка, Время сохранения холода (ч): 15, Тем-ра морозилки: до -24°C, Общий объем (л): 271, Объем морозилки (л): 72, Объем холодильника (л): 199, Морозилка: снизу;42900;…;142;http://magazilla.ru/jpg_zoom1/262811.jpg
697;Встраиваемый холодильник Whirlpool ARG 18082;Разм. встраивания (мм): 1776x560x555, Габариты (см): 177x54x55, Уровень шума (дБ): 34, Дисплей, защита от детей, режим отпуска, перевешивание дверей, Функции: авторазморозка, Общий объем (л): 318, Объем холодильника (л): 318, Морозилка: отсутствует, Кол-во камер: 1;51206;…;142;http://magazilla.ru/jpg_zoom1/1070063.jpg
698;Встраиваемая морозильная камера Bosch GUD 15A50;Разм. для встраивания (мм): 820х560х550, Габариты (см): 82х60х55, Класс энергопотребления: A+, Быстрая заморозка, Индикатор закрытия дверцы, Мощность замораживания (кг/сутки): 12, Сохранение холода (ч): 24, Мин. температура: до -18°C, Управление: кнопочные переключатели, Кол-во отделений: 3, Общий объем (л): 100 ;30680;…;143;http://magazilla.ru/jpg_zoom1/147349.jpg
699;Встраиваемая морозильная камера Beko BU 1200 HCA;Разм. для встраивания (мм): 820х560х550, Габариты (см): 85х54х55, Класс энергопотребления: A, Быстрая заморозка, Мощность замораживания (кг/сутки): 10, Сохранение холода (ч): 19, Мин. температура: до -18°C, Управление: кнопочные переключатели, Кол-во отделений: 3, Общий объем (л): 87, Тип: морозильный шкаф ;17622;…;143;http://magazilla.ru/jpg/141922.jpg
700;Встраиваемая морозильная камера Bosch GIN 81AE20;Габариты (см): 178x56x55, Уровень шума (дБ): 36, Класс энергопотребления: A+, Быстрая заморозка, No Frost, Мин. температура: до -24°C, Управление: кнопочные переключатели, Кол-во отделений: 7, Общий объем (л): 211, Тип: морозильный шкаф;60940;…;143;http://magazilla.ru/jpg_zoom1/960023.jpg
701;Встраиваемая морозильная камера Liebherr IGN 3556;Разм. для встраивания (мм): 1870x560x550, Габариты (см): 178x56x55, Класс энергопотребления: A++, Быстрая заморозка, Индикатор закрытия дверцы, No Frost, Мощность замораживания (кг/сутки): 18, Сохранение холода (ч): 34, Мин. температура: до -24°C, Управление: кнопочные переключатели, Кол-во отделений: 8;75889;…;143;http://magazilla.ru/jpg_zoom1/407914.jpg
702;Встраиваемая морозильная камера Bosch GIV 11AF20;Разм. для встраивания (мм): 710x560x550, Габариты (см): 71x56x55, Уровень шума (дБ): 36, Класс энергопотребления: A++, Быстрая заморозка, Индикатор закрытия дверцы, Мощность замораживания (кг/сутки): 8, Сохранение холода (ч): 21, Мин. температура: до -24°C, Управление: кнопочные переключатели, Кол-во отделений: 3;31350;…;143;http://magazilla.ru/jpg_zoom1/1121552.jpg
703;Встраиваемый винный шкаф Dunavox DX-17.58DBK;Габариты (см): 87x30x56, Уровень шума (дБ): 39, Класс энергопотребления: C, Дисплей, Внутреннее освещение, Функции: Ф-ция подогрева, Материал полок: деревянные, Дверь: стеклянная (тонированная), Управление: сенсорное, Макс. температура (°С): 22, Мин. температура (°С): 5, Объем (л): 58, Температурных зон: 2 ;74679;…;144;http://magazilla.ru/jpg_zoom1/467408.jpg
704;Встраиваемый винный шкаф Liebherr WTUes 1653;Разм. для встраивания (мм): 870х600х560, Габариты (см): 82х60х56, Уровень шума (дБ): 43, Класс энергопотребления: A, Дисплей, Внутреннее освещение, Замок, Функции: Антивибрационная система, Материал полок: деревянные, Дверь: стеклянная (тонированная), Управление: кнопочные переключатели, Макс. температура (°С): 20;46299;…;144;http://magazilla.ru/jpg_zoom1/132937.jpg
705;Встраиваемый винный шкаф Dunavox DX-7.20BK;Разм. для встраивания (мм): 822x155x550, Габариты (см): 83x15x53, Уровень шума (дБ): 43, Класс энергопотребления: B, Дисплей, Функции: Внутреннее освещение, Материал полок: металлические, Дверь: стеклянная (тонированная), Управление: сенсорное, Макс. температура (°С): 22, Мин. температура (°С): 5, Объем (л): 20;41690;…;144;http://magazilla.ru/jpg_zoom1/1002572.jpg
706;Встраиваемый винный шкаф Liebherr WTI 2050;Разм. для встраивания (мм): 1236х570х550, Габариты (см): 122х56х55, Класс энергопотребления: A, Дисплей, Внутреннее освещение, Замок, Вертикальное хранение бутылок, Функции: Антивибрационная система, Материал полок: деревянные, Дверь: глухая, Управление: кнопочные переключатели, Макс. температура (°С): 20;105631;…;144;http://magazilla.ru/jpg_zoom1/132953.jpg
707;Встраиваемый винный шкаф Liebherr WKEes 553;Разм. для встраивания (мм): 450x560x550, Габариты (см): 46x59x52, Уровень шума (дБ): 32, Класс энергопотребления: A+, Дисплей, Внутреннее освещение, Замок, Функции: Антивибрационная система, Материал полок: деревянные, Дверь: стеклянная (тонированная), Управление: кнопочные переключатели, Макс. температура (°С): 20;67760;…;144;http://magazilla.ru/jpg_zoom1/118669.jpg
708;Встраиваемая микроволновая печь Bosch BFL 634GB1;Габариты (см): 38x59x32, Открытие дверцы: боковое, авторазмораживание, автоприготовление, размораживание, Внутреннее покрытие: нержавеющая сталь, Управление: сенсорное, Мощность (Вт): 900, Объем (л): 21 ;31945;…;145;http://magazilla.ru/jpg_zoom1/582736.jpg
709;Встраиваемая микроволновая печь Samsung FW77SR;Габариты (см): 31х49х35, Открытие дверцы: боковое, защита от детей, авторазмораживание, автоприготовление, размораживание, приготовление на пару, Внутреннее покрытие: керамика, Управление: кнопочные переключатели, Мощность (Вт): 800, Объем (л): 20 ;12078;…;145;http://magazilla.ru/jpg_zoom1/234706.jpg
710;Встраиваемая микроволновая печь Bosch HMT 75M654;Габариты (см): 38x59x32, Открытие дверцы: боковое, авторазмораживание, автоприготовление, размораживание, Внутреннее покрытие: нержавеющая сталь, Диаметр поддона (мм): 255, Управление: тактовое/кнопочное, Мощность (Вт): 800, Объем (л): 20;17424;…;145;http://magazilla.ru/jpg_zoom1/784707.jpg
